Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
1582,3,0,3,0,1,&#8220;@tedofficialpage: fucked your bitch and left her like... http://t.co/x41q6luh37&#8221;&#128553;&#128553;&#128514;
1583,3,0,3,0,1,&#8220;@teelaydee: @justkarahn @what_ido yasss when a bitch get paid tho &#128514;&#128514;&#8221; as long as she dnt act crazy
1584,3,1,2,0,1,"&#8220;@teenaaasty: half y'all hoes still got nut in y'all baby hairs , shut up &#128530;&#8221; http://t.co/yyfcnfqzpc"
1585,3,0,3,0,1,&#8220;@terren_janay: nobody wants to be with a bum&#8221; except bum bitches
1586,3,1,2,0,1,&#8220;@thareallilwang: ur ex girlfriend is a slut&#8221; fr f dat hoe
1587,3,0,3,0,1,&#8220;@thadisreal: ladies if a nigga always wanna go out and party every weekend . he basically side hoe shopping&#8221;&#128514;
1588,3,0,3,0,1,"&#8220;@thatdamntwerk1 ""when you gonna take me out?"" rt @drtruth247: some hoes not gonna let you come over until you spend money on them&#8221;listen"
1589,3,0,3,0,1,&#8220;@thatdamntwerk1 beef is when a bitch titties looking like they sleep... rt @laidback_813: what's beef...&#8221; http://t.co/p2lr0nko6o
1590,3,0,3,0,1,&#8220;@thatirvnation: today was a long practice&#8221; bitch no it wasn't &#128529;
1591,3,0,3,0,1,"&#8220;@thatindianbruh: food &gt; pussy 

but pussy = food 

so food &#8805; pussy.&#8221; http://t.co/zj3zyduxko"
1592,3,0,3,0,1,&#8220;@thedevonclarke: i swear if i see any snow tomorrow.... http://t.co/uesygaqlhx&#8221; bruhh you sound like a basic white bitch
1593,3,0,3,0,1,"&#8220;@thedukeknight: typical hoe costumes:
1. cat
2. nurse
3. bunny
4. police officer
5. themselves&#8221;&#128129;"
1594,3,0,3,0,1,"&#8220;@thefatamy: uh excuse me bitch, you don't need to shout.&#8221; @laurasimpson19 @jdjohnson7"
1595,3,0,1,2,2,&#8220;@thefunnyvine: red neck ice bucket challenge &#128514; https://t.co/cagp3niofd&#8221; he must be from the sip. #redneck
1596,3,0,3,0,1,&#8220;@themanoncampus: &#8220;@vsamone: @5hawtyyy smoking skating twerking&#8221;i'm innat hoe&#8221;yas
1597,3,0,3,0,1,&#8220;@therealmfast: i hate this shit like why y'all bitches think that's cute? http://t.co/uxszexguju&#8221;&lt;total clothing violation
1598,3,0,3,0,1,&#8220;@therealtenski: miss you @ex&#8221; pussy
1599,3,0,3,0,1,&#8220;@therealtootie: i smoke like 20 backwoods a day&#8221; cop dem bitches by da box woe http://t.co/ldr5s3kpng
1600,3,0,0,3,2,&#8220;@thesportsdiva23: adam jones homers yankees now lead 5-3.&#8221;guy is a monsta
1601,3,0,3,0,1,&#8220;@thequeentommy: @savanigga already going http://t.co/41fpnfeovb&#8221; how i look at side hoes when daddy walk in the room.
1603,9,1,8,0,1,"&#8220;@tinnytimm: &#9994;&#128558; u r gey af. but you're my boy i'm glad i'm close with you. you dumb bitch&#8221; how guys say ""i love you"" &#128527;"
1604,3,1,2,0,1,&#8220;@tinypinkisboss: can't stand a playin ass nigga&#9995;&#8221;bitch*
1605,3,0,1,2,2,&#8220;@tom_2times: making weed brownies tonight&#8221; goin slide me a batch relo
1606,3,0,3,0,1,&#8220;@tooeffincool the hoes love... #oomf &#128527; lol&#8221;
1607,3,0,3,0,1,&#8220;@torijberman: lover http://t.co/pjphvgw4f2&#8221;my old bitch &#128514;
1608,3,0,3,0,1,&#8220;@torijberman: shavonne was doing ballet in the middle of the street last night and fell &#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#8221;&#128557;&#128557;&#128557; bitch it wasn't ballet
1609,9,1,7,1,1,&#8220;@traceydee98: i want pussy for dinner&#8221;
1610,3,0,2,1,1,&#8220;@trapfuhrer: when her nudes trash you gotta draw clothes back on her and send em back http://t.co/jx7mc32bkv&#8221;&#128128;&#128128;&#128128;&#128128;&#128128;
1611,3,1,2,0,1,"&#8220;@tremelvin: hoes be like ""omg i love my new comb &#10084;&#65039;"" http://t.co/nuyjux1sk3&#8221; thought this was perro"
1612,3,0,3,0,1,&#8220;@trillog_malik: @vintage_monroe_ knee ass&#8221;crow ass
1613,3,0,3,0,1,&#8220;@trillog_malik: @vintage_monroe_ slut hoe&#8221;thot whore
1614,6,0,6,0,1,&#8220;@trillvanillaaa: i feel like twerking &#128514;&#128514;&#8221; this is why yo pussy stank &#128581;
1615,3,1,2,0,1,&#8220;@tripleogi_: kanye might be the first nigga to successfully save a hoe.&#8221;lol this a original . tweet
1616,3,0,2,1,1,&#8220;@truth_305 10 under in miami is a keeper&#8221;not hard to find them hoes just like to brain wrestle
1617,6,0,2,4,2,"&#8220;@tryhardsilva: quote this with a weezy verse"" i'm a diamond in the rough like a baby in the trash"
1618,3,1,2,0,1,&#8220;@tryhardsilva: quote this with a weezy verse&#8221; you're like a bitch with no ass you aint got shit
1619,3,1,2,0,1,"&#8220;@tvvitterfamouse: you just ugly af stick to one rt ""@07cannon: this new avi trash or nah""&#8221; http://t.co/761mk9zkci"
1620,3,1,2,0,1,&#8220;@tweetmetfout: you goofy rt @viridoesitt: only goofy niggas simp over chicks with community pussy..&#8221; who are you?
1621,3,0,3,0,1,&#8220;@twittahcween: always tryna degrade girls&amp;shit &#128530; when really..pussy&amp;ass is almost all yall think about so shuuutt iittt .&#8221; sometimes
1622,3,0,3,0,1,&#8220;@tylawson3: f**k it!!!!! i'm never wearing my headband again either!!!!!!&#8221; but you don't hoop like a lil bitch tho...
1623,3,0,3,0,1,&#8220;@tyga: that ain't my hoe.&#8221;
1624,6,0,6,0,1,&#8220;@tylar____: this single shit so boring &#128555;&#128530;&#8221;suck it bitch
1625,3,0,2,1,1,&#8220;@uccrushes: trenton gossman is the sexiest hillbilly i have ever seen&#8221; &#128129;&#128514;&#128514;&#128514;
1626,3,0,0,3,2,"&#8220;@utragers: colt mccoy wins&#8252;&#65039;
#hookem&#128002;&#8221; he's still trash"
1627,3,0,3,0,1,"&#8220;@ucfgawd: crying over a guy on thanksgiving? nah bitch pick your head up, you making the turkey soggy.&#8221; thanks a'shanni *pats turkey dry*"
1628,3,0,3,0,1,&#8220;@unlike_society: good pussy be making a nigga have to regroup&#8221; pull out and get your thoughts together&#128514;&#128514;
1629,3,0,3,0,1,&#8220;@unbearabletier_: i ate oomf pussy&#8221; @ her &#128064;&#128064;&#128064;&#128514;&#128514;
1630,3,0,3,0,1,&#8220;@untouchable_t: ion care about none of these bitches&#8221;&#128175;&#128175;&#128175;
1631,3,0,3,0,1,&#8220;@untouchable_t: never seen so many perfect bitches til i made a twitter &#128564; but &#128056;&#9749;&#65039;&#8221;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;
1632,3,0,3,0,1,&#8220;@vinnyguadagnino: i'm a boss ass bitch ..bitch..bitch..bitch..bitch..bitch..bitch..&#8221; @sarahninjaginga
1633,3,1,2,0,1,"&#8220;@vabtwin8211: @vivalaquintaa agreed, eating pussy is so much better&#8221;they both nasty"
1634,3,0,3,0,1,"&#8220;@vishaldagod: fuck a #wcw dats my bitch , not my crush&#8221;"
1635,9,0,9,0,1,"&#8220;@weeedith: all i want is bitches, big boooty bitches&#8221;"
1636,3,0,0,3,2,"&#8220;@worstraplyrlcs: http://t.co/he19tifqfx&#8221;

how is this trash..."
1637,3,0,3,0,1,&#8220;@wavygodd: i don't like a ghetto female&#8221;&#128567;&#128078;
1638,3,0,3,0,1,&#8220;@weakass_drex: if jennifer hudson can lose weight anybody can you fat ass hoes!!!&#8221;&#128514;&#128514;&#128514;&#128514;
1639,3,1,2,0,1,&#8220;@weirdlilthingz: stop giving a nigga pussy he stop actin like he care&#8221; no true totally ...
1640,3,0,3,0,1,"&#8220;@whale__tail: all i wanna do is go workout then come back home and lay in bed&#8221; jerk off, kill two birds with one stone."
1641,3,0,2,1,1,&#8220;@whattheffacts: an orangutan once tried to have sex with actress julia roberts.&#8221;smart monkey&#128514;
1642,3,1,2,0,1,&#8220;@whoscherry: ever met a bitch that fucked with your nigga but was to pussy to admit it ?&#8221; a bitch for a bitch.
1643,3,0,0,3,2,&#8220;@willyc14_: &#8220;@urbie_6: #singlebecause ill find a cute hoosier to date next year &#128527;&#8221; @tgold32&#8221; @connorbradley
1644,3,0,3,0,1,&#8220;@woo_chamberlain: i just made that interview my bitch. &#128526;&#8221;--finessed it huh!? lol
1645,3,0,3,0,1,&#8220;@worldstarfunny: we don't love these hoes http://t.co/wekdl09bq5&#8221; @ilovebamf &#128076;
1646,3,0,3,0,1,"&#8220;@wowitsdylan: fuck a ""bad bitch"" id rather have a good girl who's a freak just for me 10/10 times &#128525;&#128525;&#8221;"
1647,3,0,3,0,1,&#8220;@xenoss_: ''single af'' we don't care you're ugly anyways&#8221; @ me pussy
1648,3,0,3,0,1,&#8220;@xenoss_: i don't love these hoes&#8221; *we
1649,3,0,3,0,1,&#8220;@yaboyroshi: when you try to smash but that pussy stank http://t.co/alfwpumnls&#8221;
1650,3,0,0,3,2,"&#8220;@yankees: #yankees and red sox are scoreless as we play in the 2nd inning.&#8221;
the bambino is watching!"
1651,3,0,0,3,2,"&#8220;@yankees: alfredo aceves in to relieve @cc_sabathia here in the 4th. #yankees&#8221; he needs to go away , gas can !"
1652,3,0,0,3,2,&#8220;@yattabing cavs trash.. heat trash.. smh&#8221;pat gotta make trades
1653,3,0,3,0,1,"&#8220;@yeridzee: i'm not a bitch like @vikyfdez15 &#128129; lol&#8221; sorry not sorry, tried to give him a hint that i didn't want to speak to him so idc &#128524;"
1654,3,1,2,0,1,"&#8220;@youregayif: .@1227jarred shut up, faggot.&#8221;&#128514;set himself up"
1655,3,0,0,3,2,&#8220;@yummy: oreo ice cream cake &#128588; http://t.co/dvabpmgqjo&#8221; &#128525;
1656,3,0,3,0,1,"&#8220;@yungethiopian: "" i got a natural mean face"" ""i be havin mean mugs and ion even be knowin"" bitch shut the fuck up&#8221;right"
1657,3,0,3,0,1,&#8220;@zeecobb: all i want for my birthday is a female with a large buttocks.&#8221; big booty hoe
1658,3,0,3,0,1,"&#8220;@zvckslvt3r704: my sister shittin on you hos once again ""@vsamone: wodeh bout dat action http://t.co/nzhxa8gua5""&#8221;&#128536;&#128536;&#128536;"
1659,3,0,3,0,1,&#8220;@_1kane: lmaooo i find this shit so funny y'all hoes ain't content with working it out with one nigga http://t.co/dbtcv0fbn1&#8221;that's boring
1660,3,0,2,1,1,"&#8220;@_4ever_slim: u look like a cotton picker tho 

rt @kb_three: about to put in field work &#127944;&#8221; damn dee got all the jokes"
1661,3,0,3,0,1,&#8220;@_beautifulkeezy: &#8220;@100046729: @_beautifulkeezy wassup&#8221;bye&#8221;bitch you outta order
1662,6,0,6,0,1,&#8220;@_beautifulkeezy: &#8220;@100046729: this bitch lying to me &#128514;&#128530;&#8221;&#128064;&#128064;&#128064;&#8221;messy yess
1663,6,0,6,0,1,&#8220;@_beautifulkeezy: alyssa you ignoring me bitch but you better text me back cause i'm serious !&#8221;fuck u smokey
1664,3,0,3,0,1,&#8220;@_beautifulkeezy: i'm about too put sooooo much nut in my fucking mouth and gts frfr &#128514;&#128514;&#128514;&#128128;&#8221; bitch yu nasty
1665,6,0,5,1,1,&#8220;@_beautifulkeezy: im so winning. &#128525;&#128525;&#128525; http://t.co/jf6u54cmw3&#8221;&#128514;&#128514;&#128514; bitch
1666,3,0,3,0,1,&#8220;@_beautifulkeezy: the boy told lyssa make them $50 &#128514;&#128514;&#128514;&#128128;&#8221;&#128514;&#128514;&#128514;&#128128; yes bitch and i need em
1667,6,0,6,0,1,&#8220;@_beautifulkeezy: these hoes be playing w/ me like i won't send baby cain at they niggah !!&#8221;yesss messy.
1668,3,2,1,0,0,&#8220;@_bitchbuh: shoot that nigga and his shorty bitch &#128299;&#128514;&#8221; &#8252;&#65039;&#8252;&#65039;
1669,3,0,3,0,1,&#8220;@_bucketsmcnasty: iz no point in being jealous cuz dee hoes for everybody #&#128175;&#128175;&#128175; #bucketsproverbs&#8221; http://t.co/huh4hbkywy
1670,3,0,2,1,1,&#8220;@_bunnycocaine_: oomf a hoe hopper &#128514;&#128514;&#128514;&#8221; &#127806;&#128064;&#127806;
1671,3,0,3,0,1,&#8220;@_ciaraaas: what things do you love? &#8212; myself http://t.co/d23mkpgmxu&#8221;food weed pussy life &#128129;
1672,3,0,3,0,1,&#8220;@_cocakoula: oomf a fake bitch ass nigga point blank period. smh&#8221; awwww shittttttt
1673,3,0,3,0,1,&#8220;@_derooo: &#8220;@viridoesitt: how i lose this sweet..&#8221;you ain't lose it you hide it lmfao viri tryna smoke that hoe to his self&#8221; &#128514;&#128514;&#128514; boy...
1674,3,0,3,0,1,&#8220;@_dmill_: &#8220;@1blackmigo: kyrie fast than a bitch with the ball&#8221; look like you out there lol&#8221;lol i wish
1675,3,0,3,0,1,"&#8220;@_dominiquecs: @thompson_era hahaha! she to much of a thottie for you!&#8221;

never fear captain save-a-thot is here to save that hoe &#128526;"
1676,3,0,2,1,1,&#8220;@_georjay: @zoeboi03 happy birthday little bitch.&#8221; bofl this made me laugh when i read it &#128514;&#128514;
1677,3,0,3,0,1,&#8220;@_imtrillasfuk: snap chat names please? &#128527;&#128171;&#128166;&#8221;only bitch you can snapchatt is me
1678,3,0,3,0,1,&#8220;@_jamal___: these hoes ain't loyal&#8221; no they ain't
1679,3,0,3,0,1,"&#8220;@_jiare: &#8220;@wb_pooh_3x: where the bitches at ,?? &#128064;&#8221; yeah where they at &#128064;&#8221; i don't know they probably at that party &#128553;"
1680,3,1,2,0,1,"&#8220;@_kingcorey_: i got the giggles because i'm a fag, i ain't gon' lie lol &#128514;&#128514;&#8221;"
1681,3,1,2,0,1,&#8220;@_kingrichyyyy: @nofly_zone8 @1017_sqquad you a bitch&#8221;they need to lock yo ass up for sayin some stupid shit like that
1682,3,0,3,0,1,&#8220;@_leyahhhh_: no one likes i n d i r e c t ass bitches.&#8221; &#128079;
1683,3,0,0,3,2,&#8220;@_lovecarolina_: my lakers are going to be so trash this season i can't wait &#128588;&#128079;&#128530;&#8221; :(
1684,3,0,3,0,1,"&#8220;@_onebadcreation: boyfriends that'll eat yo pussy all day long 

ur da real mvp &#128557;&#128079;&#8221; http://t.co/6dimz71mpv"
1685,3,0,3,0,1,&#8220;@_ottomattic: how you make a salad and have no vegetables on the bitch?!? give me a break. &#128514;&#128557;&#128514;&#128557;&#8221; potato salad
1686,3,0,3,0,1,&#8220;@_perarl: im so happy in the morning after i shave my pussy cuteness always sets me up for a good day&#128522;&#8221;u need some dick
1687,3,0,3,0,1,"&#8220;@_playachris: i be laughing when my ex be tryna stunt, bitch you forgot i went with you i know what you got &amp; don't got &#128514;&#128514;&#8221;"
1688,3,1,2,0,1,&#8220;@_sickwitit: wish tonight was purge so i can get to hunting&#8221; shut yo hoe ass up
1689,6,0,6,0,1,&#8220;@_thecrownedhead: what if i tell y'all i'm trying to turn up for bayou classic #drinker &#128520;&#8221; bitch you got the id.
1690,3,0,3,0,1,&#8220;@_withfinesse: &#8220;@shane_a1: lol i 4got rose been dat nicca tho&#8221; #1 never forget.&#8221;lol yee i was trippin
1691,3,0,1,2,2,&#8220;@__bino: looking at nip rings i can't wait until i can change mine &#128527;&#8221; &#128221;&#128064;&#128209; lmao
1692,3,0,1,2,2,&#8220;@__black_jesus: &#8220;@lil_aerii: happy new year &#127882;&#127881;&#127881;&#127881;&#127881;&#127881;&#127881;&#127882;&#127882;&#8221; check yo clock hun we got another hour lol..&#8221;they just did the lil count down thing
1693,3,0,3,0,1,&#8220;@__iamannay: bitch gotta work all hard to clean that shit without ripping her skin&#8221; lmaosjdusubejs
1694,3,0,3,0,1,&#8220;@__idonthaveone: my friends are some insensitive bitches &#128514;&#8221;
1695,3,0,3,0,1,&#8220;@__lilboodyjudy: i'm tryna get some snow day dick &#128514;&#128514;&#128514;&#128514;&#8221;gon make a nicca have a wreck out there tryn pull up on ya &#128514;&#128514;
1696,3,0,3,0,1,&#8220;@__neecol: like why tf is this bitch following me ?&#8221;&#128064;
1697,3,0,3,0,1,&#8220;@___tamm: @voiceofdstreetz cuz you a hoe lol&#8221; cuz you went on your lil rant on me man!
1698,3,0,3,0,1,&#8220;@___tamm: @voiceofdstreetz that wasn't me hoe azz boi&#8221; i'm (sniff sniff ) sorry (sniff sniff) http://t.co/ctmwgweknl
1699,3,0,3,0,1,&#8220;@__austinnn: @satisfied_x &#128175; what u did mr bitches&#8221; &#128514; stop calling me that but i balled
1700,3,0,3,0,1,&#8220;@__iamjazz: ion eat cat . &#128581;&#8221;bitch what you gay for then
1701,3,0,3,0,1,&#8220;@__kiante: &#8220;@1017_sqquad: iont got not type ... bad bitches is the only thing that i like&#8221; ayeee!!&#8221; throw that ass in a sphere &#128064;&#128514;
1702,6,2,4,0,1,&#8220;@__marshe: niggas is hoes man i swear&#8221;
1703,6,1,5,0,1,"&#8220;@__nijel: this hoe mimi said ""i hurt my hand"" &#128529;&#8221;&#128514;&#128514;&#128514; bitch her throat &#128514;&#128514;"
1704,3,0,3,0,1,&#8220;@__tharealist: &#128530; dis hoe bri will fuck up a wet dream&#8221; pop up in the dream like http://t.co/asiqg6ebpb
1705,3,0,3,0,1,&#8220;@__tharealist: @voiceofdstreetz u a hoe broski u gotta look at dat shit&#8221;&#128064;&#128064;
1706,3,0,3,0,1,&#8220;@__tharealist: lil bitty bitch&#8221; &#128079;&#128079;&#128079;&#128079;&#128079;lingo
1707,3,0,3,0,1,&#8220;@__tharealist: shawty wanna charge for pussy but i'm like whoa now&#128561;&#8221; turnt her on to cash she use to fuck for free
1708,3,0,3,0,1,&#8220;@_ajoyaaa: victor &amp; shawn legs don't hurt? they jigg every damn night &#128530;&#8221;&#128514;&#128514;&#128514;
1709,3,0,3,0,1,&#8220;@_chanaee_: lol someone told me i had hoes so i sent them this&#128514;&#128514;&#128514; http://t.co/b5xbkamv4x&#8221;
1710,3,0,3,0,1,&#8220;@_chelousmuch_: bitch im weakkk vic &#128514;&#128514;&#128514;&#8221;&#128514;&#128514;
1711,3,1,2,0,1,"&#8220;@_chrisbrazell: fuck the girls , peep how he change when a nigga squared up against him &#128514;&#128514;&#128514;&#128514;&#128514; https://t.co/fzx4ws7eee&#8221; &#128514;&#128514;&#128514;&#128514; bitch ass"
1712,3,0,3,0,1,&#8220;@_getmeauxmoney: nobody cares about kirk bosley no&#8221;i care bout my cousin hoe
1713,3,0,3,0,1,&#8220;@_hellmel: men hop in they feelings much quicker than women.&#8221; not me &#128520; i hop in ya bitch
1714,3,0,3,0,1,"&#8220;@_heyshelby: bitch i'm on, bitch i'm on my griiind&#8221; thug luuuuuuv"
1715,3,2,1,0,0,&#8220;@_honeysays: my phone charging backwards &#128533;&#8221; retarded
1716,3,0,3,0,1,&#8220;@_imshawntee: i want some pussy #wishfulthinking&#8221;
1717,3,0,3,0,1,&#8220;@_kbhicks: @thekaosyatti fb hoe lol&#8221;damn next time be nicer . lmfao
1718,3,0,3,0,1,&#8220;@_mahoganylov3 right rt @kingdominicus: idk which one was selling pussy for $65 but that&#8217;s way too high for them http://t.co/jsdmsucdm0&#8221;hm
1719,3,0,3,0,1,"&#8220;@_nicolehayley_: @thompson_era ahhh you know who? so smart donny! &#128516; but yes rt &#128514;&#8221;

yass! i'm glad you speak your mind to these 2faces hoes"
